date,product_name,category,customer_id,region,quantity,unit_price,revenue,inventory,cost,profit,profit_margin
2024-09-08,Monitor 27inch,Electronics,CUST_0143,South,1,501.26,501.26,72,300.76,200.5,40.0
2024-09-08,Keyboard Mech,Electronics,CUST_0021,East,3,93.3,279.9,190,167.94,111.95999999999998,40.0
2024-09-08,Pen Set,Stationery,CUST_0017,West,1,12.32,12.32,671,7.39,4.930000000000001,40.02
2024-09-08,Office Chair,Furniture,CUST_0071,East,1,301.95,301.95,76,181.17,120.78,40.0
2024-09-08,Webcam HD,Electronics,CUST_0162,South,1,78.99,78.99,216,47.4,31.589999999999996,39.99
2024-09-08,Office Chair,Furniture,CUST_0168,North,1,342.95,342.95,72,205.77,137.17999999999998,40.0
2024-09-08,Standing Desk,Furniture,CUST_0010,South,1,608.73,608.73,45,365.24,243.49,40.0
2024-09-08,Desk Lamp,Furniture,CUST_0113,Central,2,52.95,105.89,134,63.54,42.35,39.99
2024-09-08,Monitor 27inch,Electronics,CUST_0184,South,9,445.26,4007.32,84,2404.39,1602.9300000000003,40.0
2024-09-08,Laptop Pro X1,Electronics,CUST_0067,East,8,1148.22,9185.79,29,5511.48,3674.3100000000013,40.0
2024-09-08,Laptop Pro X1,Electronics,CUST_0091,Central,2,1237.05,2474.09,57,1484.46,989.6300000000001,40.0
2024-09-08,Cable Manager,Accessories,CUST_0061,East,1,19.66,19.66,388,11.79,7.870000000000001,40.03
2024-09-08,Wireless Mouse,Electronics,CUST_0114,North,1,49.55,49.55,364,29.73,19.819999999999997,40.0
2024-09-09,Notebook A4,Stationery,CUST_0053,East,2,4.5,8.99,1344,5.4,3.59,39.93
2024-09-09,Pen Set,Stationery,CUST_0175,West,1,11.33,11.33,1113,6.8,4.53,39.98
2024-09-09,Wireless Mouse,Electronics,CUST_0073,South,1,43.63,43.63,271,26.18,17.450000000000003,40.0
2024-09-09,Laptop Pro X1,Electronics,CUST_0093,East,6,1157.9,6947.42,50,4168.45,2778.9700000000003,40.0
2024-09-09,Keyboard Mech,Electronics,CUST_0096,West,1,107.72,107.72,216,64.63,43.09,40.0
2024-09-09,USB-C Hub,Electronics,CUST_0042,East,5,49.68,248.38,239,149.03,99.35,40.0
2024-09-09,Laptop Pro X1,Electronics,CUST_0039,Central,1,1307.74,1307.74,74,784.64,523.1,40.0
2024-09-09,Laptop Pro X1,Electronics,CUST_0055,East,7,1059.79,7418.56,49,4451.14,2967.42,40.0
2024-09-09,Notebook A4,Stationery,CUST_0190,Central,1,5.4,5.4,952,3.24,2.16,40.0
2024-09-09,Pen Set,Stationery,CUST_0056,West,1,12.93,12.93,866,7.76,5.17,39.98
2024-09-09,Pen Set,Stationery,CUST_0186,South,1,11.71,11.71,1255,7.03,4.680000000000001,39.97
2024-09-09,Keyboard Mech,Electronics,CUST_0167,North,7,90.71,634.97,223,380.98,253.99,40.0
2024-09-09,Wireless Mouse,Electronics,CUST_0058,Central,1,50.64,50.64,247,30.38,20.26,40.01
2024-09-09,Notebook A4,Stationery,CUST_0162,Central,1,5.37,5.37,1603,3.22,2.15,40.04
2024-09-09,Cable Manager,Accessories,CUST_0188,North,4,19.55,78.21,475,46.93,31.279999999999994,39.99
2024-09-09,Notebook A4,Stationery,CUST_0156,West,3,5.16,15.47,1446,9.28,6.190000000000001,40.01
2024-09-09,Desk Lamp,Furniture,CUST_0113,East,5,51.8,259.0,194,155.4,103.6,40.0
2024-09-09,USB-C Hub,Electronics,CUST_0148,East,1,63.08,63.08,209,37.85,25.229999999999997,40.0
2024-09-09,Standing Desk,Furniture,CUST_0197,East,1,651.82,651.82,27,391.09,260.7300000000001,40.0
2024-09-09,Standing Desk,Furniture,CUST_0192,North,3,647.45,1942.36,37,1165.42,776.9399999999998,40.0
2024-09-10,Cable Manager,Accessories,CUST_0188,West,1,22.29,22.29,594,13.37,8.92,40.02
2024-09-10,Monitor 27inch,Electronics,CUST_0144,Central,2,495.84,991.68,64,595.01,396.66999999999996,40.0
2024-09-10,Wireless Mouse,Electronics,CUST_0168,West,1,45.08,45.08,447,27.05,18.029999999999998,40.0
2024-09-10,Pen Set,Stationery,CUST_0108,South,1,10.63,10.63,1432,6.38,4.250000000000001,39.98
2024-09-10,Pen Set,Stationery,CUST_0033,Central,1,13.53,13.53,1215,8.12,5.41,39.99
2024-09-10,Standing Desk,Furniture,CUST_0105,Central,2,646.41,1292.83,51,775.7,517.1299999999999,40.0
2024-09-10,Desk Lamp,Furniture,CUST_0067,East,2,67.95,135.91,113,81.55,54.36,40.0
2024-09-10,Monitor 27inch,Electronics,CUST_0021,West,1,494.73,494.73,65,296.84,197.89000000000004,40.0
2024-09-10,Keyboard Mech,Electronics,CUST_0038,Central,1,80.97,80.97,240,48.58,32.39,40.0
2024-09-10,Webcam HD,Electronics,CUST_0198,South,2,72.63,145.25,176,87.15,58.099999999999994,40.0
2024-09-11,Office Chair,Furniture,CUST_0004,South,7,349.56,2446.94,76,1468.17,978.77,40.0
2024-09-11,Wireless Mouse,Electronics,CUST_0196,Central,4,50.26,201.06,319,120.63,80.43,40.0
2024-09-11,Cable Manager,Accessories,CUST_0191,North,1,18.34,18.34,584,11.01,7.33,39.97
2024-09-11,Office Chair,Furniture,CUST_0111,North,5,348.34,1741.71,87,1045.03,696.6800000000001,40.0
2024-09-11,Cable Manager,Accessories,CUST_0019,South,5,17.11,85.53,339,51.32,34.21,40.0
2024-09-11,Notebook A4,Stationery,CUST_0100,West,2,4.51,9.02,1421,5.41,3.6099999999999994,40.02
2024-09-11,Monitor 27inch,Electronics,CUST_0179,Central,1,515.6,515.6,75,309.36,206.24,40.0
2024-09-11,Standing Desk,Furniture,CUST_0031,East,1,586.26,586.26,43,351.76,234.5,40.0
2024-09-11,Monitor 27inch,Electronics,CUST_0158,North,1,467.16,467.16,71,280.3,186.86,40.0
2024-09-11,Cable Manager,Accessories,CUST_0190,East,1,21.03,21.03,383,12.62,8.410000000000002,39.99
2024-09-11,Webcam HD,Electronics,CUST_0162,West,5,73.1,365.48,204,219.29,146.19000000000003,40.0
2024-09-11,Cable Manager,Accessories,CUST_0075,West,1,17.35,17.35,500,10.41,6.940000000000001,40.0
2024-09-11,Cable Manager,Accessories,CUST_0047,Central,3,20.66,61.98,368,37.19,24.79,40.0
2024-09-11,Notebook A4,Stationery,CUST_0002,Central,5,4.72,23.61,1879,14.17,9.44,39.98
2024-09-11,Pen Set,Stationery,CUST_0167,West,2,12.21,24.42,714,14.65,9.770000000000001,40.01
2024-09-11,Keyboard Mech,Electronics,CUST_0046,Central,1,85.47,85.47,257,51.28,34.19,40.0
2024-09-11,Cable Manager,Accessories,CUST_0198,North,1,21.57,21.57,571,12.94,8.63,40.01
2024-09-11,Standing Desk,Furniture,CUST_0088,North,1,679.26,679.26,29,407.55,271.71,40.0
2024-09-11,Pen Set,Stationery,CUST_0135,Central,2,12.17,24.33,1140,14.6,9.729999999999999,39.99
2024-09-12,Notebook A4,Stationery,CUST_0110,East,21,4.66,97.78,1190,58.67,39.11,40.0
2024-09-12,Monitor 27inch,Electronics,CUST_0194,South,1,473.79,473.79,75,284.27,189.52000000000004,40.0
2024-09-12,Office Chair,Furniture,CUST_0189,South,5,354.57,1772.86,106,1063.71,709.1499999999999,40.0
2024-09-12,Keyboard Mech,Electronics,CUST_0148,Central,2,81.95,163.9,265,98.34,65.56,40.0
2024-09-12,Monitor 27inch,Electronics,CUST_0073,South,1,497.9,497.9,59,298.74,199.15999999999997,40.0
2024-09-12,Wireless Mouse,Electronics,CUST_0125,West,1,43.32,43.32,246,25.99,17.330000000000002,40.0
2024-09-12,Standing Desk,Furniture,CUST_0074,East,5,637.68,3188.39,28,1913.03,1275.36,40.0
2024-09-13,Pen Set,Stationery,CUST_0060,East,1,13.7,13.7,955,8.22,5.479999999999999,40.0
2024-09-13,Office Chair,Furniture,CUST_0142,Central,1,392.13,392.13,64,235.28,156.85,40.0
2024-09-13,Office Chair,Furniture,CUST_0011,Central,1,392.66,392.66,89,235.59,157.07000000000002,40.0
2024-09-13,Notebook A4,Stationery,CUST_0002,West,3,5.14,15.42,1424,9.25,6.17,40.01
2024-09-13,Laptop Pro X1,Electronics,CUST_0073,Central,1,1182.22,1182.22,39,709.33,472.89,40.0
2024-09-13,Keyboard Mech,Electronics,CUST_0134,South,8,95.26,762.1,182,457.26,304.84000000000003,40.0
2024-09-13,Webcam HD,Electronics,CUST_0029,North,3,72.33,216.98,172,130.19,86.78999999999999,40.0
2024-09-13,Webcam HD,Electronics,CUST_0127,East,3,87.49,262.48,129,157.49,104.99000000000001,40.0
2024-09-13,Wireless Mouse,Electronics,CUST_0072,North,5,49.87,249.36,198,149.62,99.74000000000001,40.0
2024-09-13,Monitor 27inch,Electronics,CUST_0191,South,5,399.01,1995.04,92,1197.03,798.01,40.0
2024-09-13,Cable Manager,Accessories,CUST_0041,Central,1,22.22,22.22,467,13.33,8.889999999999999,40.01
2024-09-13,Monitor 27inch,Electronics,CUST_0162,Central,1,491.63,491.63,70,294.98,196.64999999999998,40.0
2024-09-13,Desk Lamp,Furniture,CUST_0181,East,4,52.8,211.22,145,126.73,84.49,40.0
2024-09-13,Laptop Pro X1,Electronics,CUST_0181,Central,1,1119.39,1119.39,58,671.63,447.7600000000001,40.0
2024-09-13,Monitor 27inch,Electronics,CUST_0143,North,1,488.0,488.0,77,292.8,195.2,40.0
2024-09-13,Desk Lamp,Furniture,CUST_0063,South,7,62.65,438.54,110,263.13,175.41000000000003,40.0
2024-09-14,Pen Set,Stationery,CUST_0057,South,3,13.42,40.26,920,24.16,16.099999999999998,39.99
2024-09-14,USB-C Hub,Electronics,CUST_0125,South,3,57.3,171.91,312,103.14,68.77,40.0
2024-09-14,Cable Manager,Accessories,CUST_0034,South,3,21.71,65.12,429,39.07,26.050000000000004,40.0
2024-09-14,Desk Lamp,Furniture,CUST_0133,South,6,59.51,357.06,177,214.24,142.82,40.0
2024-09-14,Laptop Pro X1,Electronics,CUST_0126,Central,4,1334.21,5336.83,67,3202.1,2134.73,40.0
2024-09-14,Pen Set,Stationery,CUST_0046,North,1,12.05,12.05,907,7.23,4.82,40.0
2024-09-14,Keyboard Mech,Electronics,CUST_0158,West,5,91.72,458.62,261,275.17,183.45,40.0
2024-09-14,Desk Lamp,Furniture,CUST_0164,East,4,68.1,272.4,102,163.44,108.95999999999998,40.0
2024-09-14,Webcam HD,Electronics,CUST_0047,East,1,76.43,76.43,195,45.86,30.570000000000007,40.0
2024-09-15,Standing Desk,Furniture,CUST_0172,West,10,547.17,5471.72,43,3283.03,2188.69,40.0
2024-09-15,Webcam HD,Electronics,CUST_0101,Central,1,90.03,90.03,177,54.02,36.01,40.0
2024-09-15,Monitor 27inch,Electronics,CUST_0076,North,1,456.99,456.99,71,274.19,182.8,40.0
2024-09-15,Standing Desk,Furniture,CUST_0194,East,1,571.72,571.72,27,343.03,228.69000000000005,40.0
2024-09-15,Keyboard Mech,Electronics,CUST_0084,South,7,107.22,750.57,182,450.34,300.2300000000001,40.0
2024-09-15,Desk Lamp,Furniture,CUST_0046,West,1,56.75,56.75,129,34.05,22.700000000000003,40.0
2024-09-15,Monitor 27inch,Electronics,CUST_0089,West,2,465.35,930.7,107,558.42,372.2800000000001,40.0
2024-09-15,Cable Manager,Accessories,CUST_0124,West,5,22.92,114.59,461,68.75,45.84,40.0
2024-09-15,Pen Set,Stationery,CUST_0061,North,3,11.77,35.3,1160,21.18,14.119999999999997,40.0
2024-09-15,USB-C Hub,Electronics,CUST_0056,West,1,52.57,52.57,296,31.54,21.03,40.0
2024-09-15,Laptop Pro X1,Electronics,CUST_0083,East,5,1025.95,5129.77,43,3077.86,2051.9100000000003,40.0
2024-09-15,Desk Lamp,Furniture,CUST_0101,West,1,52.33,52.33,195,31.4,20.93,40.0
2024-09-15,Keyboard Mech,Electronics,CUST_0014,East,2,106.11,212.21,275,127.33,84.88000000000001,40.0
2024-09-15,Webcam HD,Electronics,CUST_0087,North,19,88.6,1683.41,209,1010.05,673.3600000000001,40.0
2024-09-15,USB-C Hub,Electronics,CUST_0057,Central,4,57.14,228.56,317,137.13,91.43,40.0
2024-09-15,Office Chair,Furniture,CUST_0200,North,5,357.8,1788.99,62,1073.4,715.5899999999999,40.0
2024-09-15,Pen Set,Stationery,CUST_0034,Central,1,12.68,12.68,1252,7.61,5.069999999999999,39.98
2024-09-15,Notebook A4,Stationery,CUST_0006,West,70,4.6,321.96,1524,193.18,128.77999999999997,40.0
2024-09-15,Wireless Mouse,Electronics,CUST_0086,East,1,38.75,38.75,279,23.25,15.5,40.0
2024-09-15,Notebook A4,Stationery,CUST_0013,Central,1,5.05,5.05,1858,3.03,2.02,40.0
2024-09-15,Standing Desk,Furniture,CUST_0051,South,1,539.56,539.56,57,323.74,215.81999999999994,40.0
2024-09-16,Notebook A4,Stationery,CUST_0184,South,3,4.34,13.01,1394,7.81,5.2,39.97
2024-09-16,USB-C Hub,Electronics,CUST_0096,East,3,52.18,156.53,247,93.92,62.61,40.0
2024-09-16,Keyboard Mech,Electronics,CUST_0188,South,7,102.76,719.29,285,431.58,287.71,40.0
2024-09-16,Laptop Pro X1,Electronics,CUST_0006,Central,1,1114.01,1114.01,46,668.4,445.61,40.0
2024-09-16,Wireless Mouse,Electronics,CUST_0125,North,1,50.42,50.42,354,30.25,20.17,40.0
2024-09-16,Office Chair,Furniture,CUST_0007,South,2,311.35,622.71,89,373.62,249.09000000000003,40.0
2024-09-16,Desk Lamp,Furniture,CUST_0064,North,3,53.67,161.01,162,96.61,64.39999999999999,40.0
2024-09-16,USB-C Hub,Electronics,CUST_0097,West,17,62.42,1061.08,200,636.65,424.42999999999995,40.0
2024-09-16,Office Chair,Furniture,CUST_0070,North,1,387.41,387.41,114,232.44,154.97000000000003,40.0
2024-09-16,Wireless Mouse,Electronics,CUST_0185,West,1,47.56,47.56,382,28.54,19.020000000000003,39.99
2024-09-16,Laptop Pro X1,Electronics,CUST_0155,South,27,1047.35,28278.33,71,16967.0,11311.330000000002,40.0
2024-09-16,Wireless Mouse,Electronics,CUST_0101,South,1,41.66,41.66,142,25.0,16.659999999999997,39.99
2024-09-16,Pen Set,Stationery,CUST_0083,West,1,12.25,12.25,1106,7.35,4.9,40.0
2024-09-16,Notebook A4,Stationery,CUST_0078,East,4,4.54,18.16,1679,10.89,7.27,40.03
2024-09-16,Webcam HD,Electronics,CUST_0068,Central,1,75.36,75.36,149,45.22,30.14,39.99
2024-09-16,Webcam HD,Electronics,CUST_0110,North,3,78.78,236.35,118,141.81,94.53999999999999,40.0
2024-09-16,Standing Desk,Furniture,CUST_0144,East,1,638.53,638.53,30,383.12,255.40999999999997,40.0
2024-09-16,Webcam HD,Electronics,CUST_0180,Central,1,75.74,75.74,190,45.44,30.299999999999997,40.01
2024-09-16,Notebook A4,Stationery,CUST_0005,West,1,4.26,4.26,1280,2.56,1.6999999999999997,39.91
2024-09-16,Cable Manager,Accessories,CUST_0096,Central,1,18.46,18.46,317,11.08,7.380000000000001,39.98
2024-09-16,Cable Manager,Accessories,CUST_0058,Central,1,21.42,21.42,410,12.85,8.570000000000002,40.01
2024-09-16,Laptop Pro X1,Electronics,CUST_0060,West,2,1163.75,2327.5,50,1396.5,931.0,40.0
2024-09-16,Monitor 27inch,Electronics,CUST_0028,East,2,505.31,1010.62,64,606.37,404.25,40.0
2024-09-17,Monitor 27inch,Electronics,CUST_0162,North,1,458.81,458.81,40,275.29,183.51999999999998,40.0
2024-09-17,Wireless Mouse,Electronics,CUST_0054,West,1,41.72,41.72,424,25.03,16.689999999999998,40.0
2024-09-17,Pen Set,Stationery,CUST_0037,West,1,10.24,10.24,1220,6.14,4.1000000000000005,40.04
2024-09-17,Pen Set,Stationery,CUST_0134,Central,1,13.75,13.75,1209,8.25,5.5,40.0
2024-09-17,Standing Desk,Furniture,CUST_0127,East,2,532.94,1065.87,38,639.52,426.3499999999999,40.0
2024-09-17,Keyboard Mech,Electronics,CUST_0087,South,2,89.19,178.38,171,107.03,71.35,40.0
2024-09-17,Laptop Pro X1,Electronics,CUST_0145,Central,3,1277.35,3832.04,46,2299.23,1532.81,40.0
2024-09-17,Keyboard Mech,Electronics,CUST_0069,South,2,105.55,211.1,193,126.66,84.44,40.0
2024-09-17,Notebook A4,Stationery,CUST_0140,West,3,4.89,14.68,1076,8.81,5.869999999999999,39.99
2024-09-17,Monitor 27inch,Electronics,CUST_0061,East,1,412.88,412.88,71,247.73,165.15,40.0
2024-09-17,Webcam HD,Electronics,CUST_0132,Central,1,71.18,71.18,192,42.71,28.470000000000006,40.0
2024-09-17,Cable Manager,Accessories,CUST_0021,North,14,19.24,269.37,518,161.62,107.75,40.0
2024-09-17,Keyboard Mech,Electronics,CUST_0097,South,1,109.1,109.1,230,65.46,43.64,40.0
2024-09-17,Laptop Pro X1,Electronics,CUST_0192,North,2,1106.59,2213.19,60,1327.91,885.28,40.0
2024-09-17,Office Chair,Furniture,CUST_0030,North,1,357.32,357.32,98,214.39,142.93,40.0
2024-09-17,Keyboard Mech,Electronics,CUST_0161,Central,3,107.03,321.09,161,192.66,128.42999999999998,40.0
2024-09-17,Webcam HD,Electronics,CUST_0141,West,4,78.47,313.89,196,188.33,125.55999999999997,40.0
2024-09-18,Keyboard Mech,Electronics,CUST_0112,East,5,85.45,427.23,170,256.34,170.89000000000004,40.0
2024-09-18,Cable Manager,Accessories,CUST_0174,East,4,19.72,78.9,417,47.34,31.560000000000002,40.0
2024-09-18,Notebook A4,Stationery,CUST_0096,Central,1,5.05,5.05,1393,3.03,2.02,40.0
2024-09-18,Desk Lamp,Furniture,CUST_0075,Central,4,61.6,246.39,139,147.83,98.55999999999997,40.0
2024-09-18,Desk Lamp,Furniture,CUST_0158,East,3,66.96,200.88,144,120.53,80.35,40.0
2024-09-18,Notebook A4,Stationery,CUST_0121,West,1,5.72,5.72,1217,3.43,2.2899999999999996,40.03
2024-09-18,Standing Desk,Furniture,CUST_0192,South,4,668.53,2674.14,44,1604.48,1069.6599999999999,40.0
2024-09-18,Office Chair,Furniture,CUST_0122,North,1,356.66,356.66,122,214.0,142.66000000000003,40.0
2024-09-18,Monitor 27inch,Electronics,CUST_0039,West,4,489.45,1957.8,62,1174.68,783.1199999999999,40.0
2024-09-18,Wireless Mouse,Electronics,CUST_0002,East,1,50.54,50.54,379,30.33,20.21,39.99
2024-09-18,Cable Manager,Accessories,CUST_0178,North,1,17.49,17.49,392,10.49,6.999999999999998,40.02
2024-09-18,Notebook A4,Stationery,CUST_0025,North,2,5.19,10.39,1408,6.23,4.16,40.04
2024-09-18,Pen Set,Stationery,CUST_0041,North,2,11.39,22.79,1018,13.67,9.12,40.02
2024-09-19,Monitor 27inch,Electronics,CUST_0058,East,5,468.21,2341.07,92,1404.64,936.4300000000001,40.0
2024-09-19,Desk Lamp,Furniture,CUST_0071,East,6,54.06,324.33,141,194.6,129.73,40.0
2024-09-19,Keyboard Mech,Electronics,CUST_0079,East,1,101.22,101.22,246,60.73,40.49,40.0
2024-09-19,Pen Set,Stationery,CUST_0066,Central,1,12.22,12.22,1280,7.33,4.890000000000001,40.02
2024-09-19,Notebook A4,Stationery,CUST_0052,North,1,5.26,5.26,1400,3.16,2.0999999999999996,39.92
2024-09-19,Pen Set,Stationery,CUST_0188,South,1,11.41,11.41,1290,6.85,4.5600000000000005,39.96
2024-09-19,USB-C Hub,Electronics,CUST_0145,North,6,47.86,287.14,323,172.28,114.85999999999999,40.0
2024-09-19,Office Chair,Furniture,CUST_0151,West,11,304.33,3347.63,77,2008.58,1339.0500000000002,40.0
2024-09-19,Monitor 27inch,Electronics,CUST_0152,Central,1,474.46,474.46,54,284.67,189.78999999999996,40.0
2024-09-19,USB-C Hub,Electronics,CUST_0189,Central,1,59.62,59.62,231,35.77,23.849999999999994,40.0
2024-09-19,Desk Lamp,Furniture,CUST_0054,South,1,58.74,58.74,134,35.24,23.5,40.01
2024-09-19,Laptop Pro X1,Electronics,CUST_0056,North,7,1093.14,7651.95,47,4591.17,3060.7799999999997,40.0
2024-09-19,Pen Set,Stationery,CUST_0043,West,13,13.49,175.42,906,105.25,70.16999999999999,40.0
2024-09-19,Laptop Pro X1,Electronics,CUST_0014,South,1,1316.29,1316.29,61,789.77,526.52,40.0
2024-09-19,Notebook A4,Stationery,CUST_0109,West,11,4.4,48.37,1185,29.02,19.349999999999998,40.0
2024-09-19,Monitor 27inch,Electronics,CUST_0195,North,1,383.06,383.06,75,229.83,153.23,40.0
2024-09-19,Standing Desk,Furniture,CUST_0097,West,1,593.86,593.86,36,356.31,237.55,40.0
2024-09-19,Cable Manager,Accessories,CUST_0080,Central,1,17.46,17.46,257,10.48,6.98,39.98
2024-09-19,Monitor 27inch,Electronics,CUST_0155,South,1,434.89,434.89,75,260.93,173.95999999999998,40.0
2024-09-20,Office Chair,Furniture,CUST_0072,South,1,307.04,307.04,59,184.22,122.82000000000002,40.0
2024-09-20,Keyboard Mech,Electronics,CUST_0126,East,5,87.58,437.89,265,262.74,175.14999999999998,40.0
2024-09-20,Desk Lamp,Furniture,CUST_0112,East,3,60.88,182.65,166,109.59,73.06,40.0
2024-09-20,Office Chair,Furniture,CUST_0094,West,1,401.8,401.8,82,241.08,160.72,40.0
2024-09-20,Desk Lamp,Furniture,CUST_0109,South,5,65.98,329.9,147,197.94,131.95999999999998,40.0
2024-09-20,Pen Set,Stationery,CUST_0049,West,9,12.64,113.78,854,68.27,45.510000000000005,40.0
2024-09-20,Monitor 27inch,Electronics,CUST_0192,North,5,513.15,2565.77,69,1539.46,1026.31,40.0
2024-09-20,Standing Desk,Furniture,CUST_0135,South,1,565.76,565.76,59,339.45,226.31,40.0
2024-09-20,Laptop Pro X1,Electronics,CUST_0085,North,1,1335.99,1335.99,31,801.6,534.39,40.0
2024-09-21,Monitor 27inch,Electronics,CUST_0129,North,1,395.32,395.32,46,237.19,158.13,40.0
2024-09-21,Pen Set,Stationery,CUST_0166,East,5,10.77,53.85,1369,32.31,21.54,40.0
2024-09-21,Desk Lamp,Furniture,CUST_0012,East,7,59.06,413.39,192,248.03,165.35999999999999,40.0
2024-09-21,USB-C Hub,Electronics,CUST_0147,North,1,49.09,49.09,295,29.45,19.640000000000004,40.01
2024-09-21,Cable Manager,Accessories,CUST_0156,West,1,20.19,20.19,290,12.12,8.070000000000002,39.97
2024-09-21,Webcam HD,Electronics,CUST_0192,Central,1,74.62,74.62,240,44.77,29.85,40.0
2024-09-21,Wireless Mouse,Electronics,CUST_0008,Central,1,48.71,48.71,378,29.23,19.48,39.99
2024-09-21,Cable Manager,Accessories,CUST_0189,South,1,22.63,22.63,353,13.58,9.049999999999999,39.99
2024-09-21,Office Chair,Furniture,CUST_0031,North,1,366.2,366.2,69,219.72,146.48,40.0
2024-09-21,Webcam HD,Electronics,CUST_0016,East,7,80.69,564.82,202,338.89,225.93000000000006,40.0
2024-09-21,Wireless Mouse,Electronics,CUST_0072,South,6,44.04,264.23,321,158.54,105.69000000000003,40.0
2024-09-21,Desk Lamp,Furniture,CUST_0005,East,1,68.28,68.28,141,40.97,27.310000000000002,40.0
2024-09-22,Desk Lamp,Furniture,CUST_0082,South,2,54.79,109.58,96,65.75,43.83,40.0
2024-09-22,Pen Set,Stationery,CUST_0094,Central,10,13.28,132.78,1468,79.67,53.11,40.0
2024-09-22,Laptop Pro X1,Electronics,CUST_0104,West,1,1178.22,1178.22,51,706.93,471.2900000000001,40.0
2024-09-22,Desk Lamp,Furniture,CUST_0017,South,1,59.06,59.06,92,35.44,23.620000000000005,39.99
2024-09-22,Notebook A4,Stationery,CUST_0069,North,1,5.0,5.0,1318,3.0,2.0,40.0
2024-09-22,Office Chair,Furniture,CUST_0071,Central,2,389.57,779.14,55,467.48,311.65999999999997,40.0
2024-09-22,Standing Desk,Furniture,CUST_0105,South,5,552.89,2764.44,54,1658.66,1105.78,40.0
2024-09-22,Desk Lamp,Furniture,CUST_0001,East,1,62.22,62.22,131,37.33,24.89,40.0
2024-09-22,USB-C Hub,Electronics,CUST_0031,East,1,60.68,60.68,308,36.41,24.270000000000003,40.0
2024-09-22,Webcam HD,Electronics,CUST_0179,North,12,77.5,930.06,164,558.03,372.03,40.0
2024-09-22,Pen Set,Stationery,CUST_0023,North,1,13.11,13.11,1258,7.87,5.239999999999999,39.97
2024-09-22,Wireless Mouse,Electronics,CUST_0023,South,4,47.03,188.12,440,112.87,75.25,40.0
2024-09-22,Monitor 27inch,Electronics,CUST_0006,South,2,483.69,967.37,74,580.42,386.95000000000005,40.0
2024-09-22,Laptop Pro X1,Electronics,CUST_0096,West,2,1064.6,2129.19,40,1277.52,851.6700000000001,40.0
2024-09-22,Wireless Mouse,Electronics,CUST_0064,East,4,51.11,204.42,211,122.65,81.76999999999998,40.0
2024-09-22,Desk Lamp,Furniture,CUST_0049,South,1,67.75,67.75,110,40.65,27.1,40.0
2024-09-22,USB-C Hub,Electronics,CUST_0181,East,11,52.22,574.4,304,344.64,229.76,40.0
2024-09-22,Office Chair,Furniture,CUST_0145,East,1,346.2,346.2,69,207.72,138.48,40.0
2024-09-22,Keyboard Mech,Electronics,CUST_0049,East,9,85.0,764.99,165,459.0,305.99,40.0
2024-09-22,Standing Desk,Furniture,CUST_0076,East,2,544.08,1088.17,44,652.9,435.2700000000001,40.0
2024-09-23,Cable Manager,Accessories,CUST_0024,West,1,17.31,17.31,438,10.39,6.919999999999998,39.98
2024-09-23,Monitor 27inch,Electronics,CUST_0090,Central,2,467.2,934.41,76,560.65,373.76,40.0
2024-09-23,Webcam HD,Electronics,CUST_0176,South,2,82.69,165.38,209,99.23,66.14999999999999,40.0
2024-09-23,Laptop Pro X1,Electronics,CUST_0150,West,5,1069.34,5346.71,65,3208.02,2138.69,40.0
2024-09-23,Office Chair,Furniture,CUST_0054,West,1,362.23,362.23,80,217.34,144.89000000000001,40.0
2024-09-23,Monitor 27inch,Electronics,CUST_0175,East,3,482.77,1448.31,72,868.98,579.3299999999999,40.0
2024-09-23,Standing Desk,Furniture,CUST_0129,Central,1,583.24,583.24,34,349.94,233.3,40.0
2024-09-23,Cable Manager,Accessories,CUST_0024,Central,1,21.55,21.55,462,12.93,8.620000000000001,40.0
2024-09-23,Standing Desk,Furniture,CUST_0120,East,1,586.78,586.78,39,352.07,234.70999999999998,40.0
2024-09-23,Laptop Pro X1,Electronics,CUST_0133,South,5,1116.3,5581.52,62,3348.91,2232.6100000000006,40.0
2024-09-23,Webcam HD,Electronics,CUST_0151,East,1,91.89,91.89,122,55.14,36.75,39.99
2024-09-23,Monitor 27inch,Electronics,CUST_0169,Central,4,489.01,1956.03,71,1173.62,782.4100000000001,40.0
2024-09-23,Laptop Pro X1,Electronics,CUST_0027,East,1,1145.64,1145.64,51,687.38,458.2600000000001,40.0
2024-09-23,Laptop Pro X1,Electronics,CUST_0122,East,7,1137.92,7965.42,55,4779.25,3186.17,40.0
2024-09-23,Monitor 27inch,Electronics,CUST_0026,South,13,418.86,5445.22,76,3267.13,2178.09,40.0
2024-09-23,Monitor 27inch,Electronics,CUST_0120,Central,1,465.31,465.31,39,279.18,186.13,40.0
2024-09-24,Office Chair,Furniture,CUST_0113,Central,1,309.48,309.48,73,185.69,123.79000000000002,40.0
2024-09-24,Webcam HD,Electronics,CUST_0178,West,5,70.46,352.31,122,211.39,140.92000000000002,40.0
2024-09-24,Cable Manager,Accessories,CUST_0063,East,9,20.61,185.47,508,111.28,74.19,40.0
2024-09-24,Cable Manager,Accessories,CUST_0087,West,3,19.84,59.53,373,35.72,23.810000000000002,40.0
2024-09-24,Desk Lamp,Furniture,CUST_0011,South,1,51.51,51.51,151,30.91,20.599999999999998,39.99
2024-09-24,Notebook A4,Stationery,CUST_0110,East,2,4.89,9.79,1568,5.87,3.919999999999999,40.04
